Tag Name,Value,Timestamp
BLDC Speed,0,02 Mar 2017 15:52:26:656  
BLDC Speed,0,02 Mar 2017 15:52:26:905  
BLDC Speed,0,02 Mar 2017 15:52:27:154  
BLDC Speed,0,02 Mar 2017 15:52:27:404  
BLDC Speed,0,02 Mar 2017 15:52:27:655  
BLDC Speed,0,02 Mar 2017 15:52:27:904  
BLDC Speed,0,02 Mar 2017 15:52:28:156  
BLDC Speed,0,02 Mar 2017 15:52:28:406  
BLDC Speed,0,02 Mar 2017 15:52:28:654  
BLDC Speed,0,02 Mar 2017 15:52:28:905  
BLDC Speed,0,02 Mar 2017 15:52:29:155  
BLDC Speed,0,02 Mar 2017 15:52:29:404  
BLDC Speed,0,02 Mar 2017 15:52:29:654  
BLDC Speed,0,02 Mar 2017 15:52:29:904  
BLDC Speed,0,02 Mar 2017 15:52:30:156  
BLDC Speed,0,02 Mar 2017 15:52:30:405  
BLDC Speed,0,02 Mar 2017 15:52:30:656  
BLDC Speed,0,02 Mar 2017 15:52:30:905  
BLDC Speed,0,02 Mar 2017 15:52:31:156  
BLDC Speed,0,02 Mar 2017 15:52:31:405  
BLDC Speed,0,02 Mar 2017 15:52:31:655  
BLDC Speed,0,02 Mar 2017 15:52:31:905  
BLDC Speed,0,02 Mar 2017 15:52:32:155  
BLDC Speed,0,02 Mar 2017 15:52:32:406  
BLDC Speed,0,02 Mar 2017 15:52:32:656  
BLDC Speed,0,02 Mar 2017 15:52:32:905  
BLDC Speed,0,02 Mar 2017 15:52:33:155  
BLDC Speed,0,02 Mar 2017 15:52:33:405  
BLDC Speed,0,02 Mar 2017 15:52:33:655  
BLDC Speed,0,02 Mar 2017 15:52:33:905  
BLDC Speed,0,02 Mar 2017 15:52:34:156  
BLDC Speed,0,02 Mar 2017 15:52:34:406  
BLDC Speed,0,02 Mar 2017 15:52:34:655  
BLDC Speed,0,02 Mar 2017 15:52:34:905  
BLDC Speed,0,02 Mar 2017 15:52:35:156  
BLDC Speed,0,02 Mar 2017 15:52:35:406  
